"Karl Klug","TEN",75.00,"RE",2015.00,2
"Chance Warmack","TEN",84.00,"RG",2015.00,1
"Fernando Velasco","TEN",74.00,"RG",2015.00,2
"Quinton Spain","TEN",66.00,"RG",2015.00,3
"Brian Orakpo","TEN",87.00,"ROLB",2015.00,1
"Jonathan Massaquoi","TEN",73.00,"ROLB",2015.00,2
"Nate Askew","TEN",60.00,"ROLB",2015.00,3
"Byron Stingily","TEN",74.00,"RT",2015.00,1
"Byron Bell","TEN",73.00,"RT",2015.00,2
"Jeremiah Poutasi","TEN",68.00,"RT",2015.00,3
"Terren Jones","TEN",64.00,"RT",2015.00,4
"Da'Norris Searcy","TEN",86.00,"SS",2015.00,1
"Daimion Stafford","TEN",71.00,"SS",2015.00,2
"Cody Prewitt","TEN",65.00,"SS",2015.00,3
"Delanie Walker","TEN",87.00,"TE",2015.00,1
"Craig Stevens","TEN",78.00,"TE",2015.00,2
"Anthony Fasano","TEN",77.00,"TE",2015.00,3
"Taylor Thompson","TEN",70.00,"TE",2015.00,4
"Beau Brinkley","TEN",54.00,"TE",2015.00,5
"Bobby Vardaro","MIN",65.00,"RG",2015.00,2
"Chad Greenway","MIN",80.00,"ROLB",2015.00,1
"Michael Mauti","MIN",66.00,"ROLB",2015.00,2
"Josh Kaddu","MIN",64.00,"ROLB",2015.00,3
"Brandon Watts","MIN",61.00,"ROLB",2015.00,4
"Phil Loadholt","MIN",85.00,"RT",2015.00,1
"T.J. Clemmings","MIN",71.00,"RT",2015.00,2
"Mike Harris","MIN",67.00,"RT",2015.00,3
"Robert Blanton","MIN",86.00,"SS",2015.00,1
"Antone Exum Jr.","MIN",71.00,"SS",2015.00,2
"Kyle Rudolph","MIN",81.00,"TE",2015.00,1
"Chase Ford","MIN",75.00,"TE",2015.00,2
"Rhett Ellison","MIN",74.00,"TE",2015.00,3
"Brandon Bostick","MIN",71.00,"TE",2015.00,4
"Cullen Loeffler","MIN",66.00,"TE",2015.00,5
"MyCole Pruitt","MIN",66.00,"TE",2015.00,6
"Kevin McDermott","MIN",58.00,"TE",2015.00,7
"Mike Wallace","MIN",86.00,"WR",2015.00,1
"Charles Johnson","MIN",78.00,"WR",2015.00,2
"Jarius Wright","MIN",76.00,"WR",2015.00,3
"Cordarrelle Patterson","MIN",73.00,"WR",2015.00,4
"Stefon Diggs","MIN",71.00,"WR",2015.00,5
"Adam Thielen","MIN",71.00,"WR",2015.00,6
"DaVaris Daniels","MIN",64.00,"WR",2015.00,7
"Gavin Lutman","MIN",59.00,"WR",2015.00,8
"Daniel Kilgore","SFN",71.00,"C",2016.00,1
"Marcus Martin","SFN",65.00,"C",2016.00,2
"Tramaine Brock","SFN",81.00,"CB",2016.00,1
"Kenneth Acker","SFN",75.00,"CB",2016.00,2
"Dontae Johnson","SFN",75.00,"CB",2016.00,3
"Jimmie Ward","SFN",75.00,"CB",2016.00,4
"Will Redmond","SFN",68.00,"CB",2016.00,5
"Keith Reaser","SFN",66.00,"CB",2016.00,6
"Marcus Cromartie","SFN",65.00,"CB",2016.00,7
"Rashard Robinson","SFN",64.00,"CB",2016.00,8
"Prince Iworah","SFN",63.00,"CB",2016.00,9
"Ian Williams","SFN",82.00,"DT",2016.00,1
"Mike Purcell","SFN",64.00,"DT",2016.00,2
"Bruce Miller","SFN",77.00,"FB",2016.00,1
"Eric Reid","SFN",77.00,"FS",2016.00,1
"L.J. McCray II","SFN",65.00,"FS",2016.00,2
"Carlos Hyde","SFN",81.00,"HB",2016.00,1
"Shaun Draughn","SFN",73.00,"HB",2016.00,2
"Mike Davis","SFN",71.00,"HB",2016.00,3
"DuJuan Harris","SFN",70.00,"HB",2016.00,4
"Kelvin Taylor","SFN",67.00,"HB",2016.00,5
"Phil Dawson","SFN",80.00,"K",2016.00,1
"Arik Armstead","SFN",77.00,"LE",2016.00,1
"Glenn Dorsey","SFN",70.00,"LE",2016.00,2
"Tony Jerod-Eddie","SFN",68.00,"LE",2016.00,3
"Zane Beadles","SFN",73.00,"LG",2016.00,1
"Ian Silberman","SFN",67.00,"LG",2016.00,2
"Ahmad Brooks","SFN",74.00,"LOLB",2016.00,1
"Tank Carradine","SFN",71.00,"LOLB",2016.00,2
"Corey Lemonier","SFN",66.00,"LOLB",2016.00,3
"Joe Staley","SFN",89.00,"LT",2016.00,1
"John Theus","SFN",63.00,"LT",2016.00,2
"Harold Jones-Quartey","CHI",71.00,"FS",2016.00,2
"DeAndre Houston-Carson","CHI",68.00,"FS",2016.00,3
"Jeremy Langford","CHI",76.00,"HB",2016.00,1
"Jacquizz Rodgers","CHI",75.00,"HB",2016.00,2
"Ka'Deem Carey","CHI",73.00,"HB",2016.00,3
"Jordan Howard","CHI",66.00,"HB",2016.00,4
"Senorise Perry","CHI",64.00,"HB",2016.00,5
"Robbie Gould","CHI",79.00,"K",2016.00,1
"Akiem Hicks","CHI",78.00,"LE",2016.00,1
"Will Sutton","CHI",65.00,"LE",2016.00,2
"Cornelius Washington","CHI",64.00,"LE",2016.00,3
"Roy Robertson-Harris","CHI",61.00,"LE",2016.00,4
"Cody Whitehair","CHI",69.00,"LG",2016.00,1
"Ted Larsen","CHI",67.00,"LG",2016.00,2
"Pernell McPhee","CHI",92.00,"LOLB",2016.00,1
"Willie Young","CHI",82.00,"LOLB",2016.00,2
"Charles Leno Jr.","CHI",68.00,"LT",2016.00,1
"Jason Weaver","CHI",65.00,"LT",2016.00,2
"Jerrell Freeman","CHI",86.00,"MLB",2016.00,1
"Danny Trevathan","CHI",85.00,"MLB",2016.00,2
"Christian Jones","CHI",72.00,"MLB",2016.00,3
"Jonathan Anderson","CHI",66.00,"MLB",2016.00,4
"John Timu","CHI",66.00,"MLB",2016.00,5
"Lamin Barrow","CHI",64.00,"MLB",2016.00,6
"Nick Kwiatkoski","CHI",64.00,"MLB",2016.00,7
"Pat O'Donnell","CHI",80.00,"P",2016.00,1
"Jay Cutler","CHI",80.00,"QB",2016.00,1
"Brian Hoyer","CHI",73.00,"QB",2016.00,2
"David Fales","CHI",63.00,"QB",2016.00,3
"Connor Shaw","CHI",59.00,"QB",2016.00,4
"Jonathan Bullard","CHI",68.00,"RE",2016.00,1
"Mitch Unrein","CHI",68.00,"RE",2016.00,2
"Ego Ferguson","CHI",67.00,"RE",2016.00,3
"Kyle Long","CHI",79.00,"RG",2016.00,1
"Lamarr Houston","CHI",81.00,"ROLB",2016.00,1
"Leonard Floyd","CHI",76.00,"ROLB",2016.00,2
"Sam Acho","CHI",75.00,"ROLB",2016.00,3
"Bobby Massie","CHI",75.00,"RT",2016.00,1
"Martin Wallace","CHI",67.00,"RT",2016.00,2
"Nick Becton","CHI",65.00,"RT",2016.00,3
"Chris Prosinski","CHI",69.00,"SS",2016.00,1
"Deon Bush","CHI",68.00,"SS",2016.00,2
"Demontre Hurst","CHI",63.00,"SS",2016.00,3
"Zach Miller","CHI",78.00,"TE",2016.00,1
"Tony Moeaki","CHI",71.00,"TE",2016.00,2
"Rob Housler","CHI",68.00,"TE",2016.00,3
"Khari Lee","CHI",67.00,"TE",2016.00,4
"Joe Sommers","CHI",63.00,"TE",2016.00,5
"Greg Scruggs","CHI",60.00,"TE",2016.00,6
"Aaron Brewer","CHI",45.00,"TE",2016.00,7
"Patrick Scales","CHI",40.00,"TE",2016.00,8
"Alshon Jeffery","CHI",91.00,"WR",2016.00,1
"Eddie Royal","CHI",77.00,"WR",2016.00,2
"Kevin White","CHI",74.00,"WR",2016.00,3
"Marquess Wilson","CHI",73.00,"WR",2016.00,4
"Marc Mariani","CHI",69.00,"WR",2016.00,5
"P.J. Dawson","CIN",71.00,"ROLB",2016.00,2
"Marquis Flowers","CIN",63.00,"ROLB",2016.00,3
"Darien Harris","CIN",62.00,"ROLB",2016.00,4
"Jake Fisher","CIN",77.00,"RT",2016.00,1
"Eric Winston","CIN",76.00,"RT",2016.00,2
"Aaron Epps","CIN",62.00,"RT",2016.00,3
"Shawn Williams","CIN",75.00,"SS",2016.00,1
"Clayton Fejedelem","CIN",65.00,"SS",2016.00,2
"Tyler Eifert","CIN",90.00,"TE",2016.00,1
"Tyler Kroft","CIN",71.00,"TE",2016.00,2
"C.J. Uzomah","CIN",66.00,"TE",2016.00,3
"Clark Harris","CIN",56.00,"TE",2016.00,4
"A.J. Green","CIN",93.00,"WR",2016.00,1
"Brandon LaFell","CIN",77.00,"WR",2016.00,2
"Brandon Tate","CIN",71.00,"WR",2016.00,3
"Tyler Boyd","CIN",70.00,"WR",2016.00,4
"Cody Core","CIN",65.00,"WR",2016.00,5
"James Wright","CIN",63.00,"WR",2016.00,6
"Alonzo Russell","CIN",62.00,"WR",2016.00,7
"Mario Alford","CIN",59.00,"WR",2016.00,8
"Antwane Grant","CIN",59.00,"WR",2016.00,9
"Eric Wood","BUF",81.00,"C",2016.00,1
"Fernando Velasco","BUF",72.00,"C",2016.00,2
"Garrison Sanborn","BUF",54.00,"C",2016.00,3
"Stephon Gilmore","BUF",85.00,"CB",2016.00,1
"Ronald Darby","BUF",83.00,"CB",2016.00,2
"Sterling Moore","BUF",76.00,"CB",2016.00,3
"Nickell Robey-Coleman","BUF",74.00,"CB",2016.00,4
"Javier Arenas","BUF",73.00,"CB",2016.00,5
"Corey White","BUF",71.00,"CB",2016.00,6
"Sammy Seamster","BUF",65.00,"CB",2016.00,7
"Kevon Seymour","BUF",63.00,"CB",2016.00,8
"Marcell Dareus","BUF",88.00,"DT",2016.00,1
"Kyle Williams","BUF",82.00,"DT",2016.00,2
"Corbin Bryant","BUF",71.00,"DT",2016.00,3
"Adolphus Washington","BUF",70.00,"DT",2016.00,4
"T.J. Barnes","BUF",67.00,"DT",2016.00,5
"Jerel Worthy","BUF",67.00,"DT",2016.00,6
"Jerome Felton","BUF",73.00,"FB",2016.00,1
"Corey Graham","BUF",82.00,"FS",2016.00,1
"Duke Williams","BUF",76.00,"FS",2016.00,2
"Jonathan Dowling","BUF",66.00,"FS",2016.00,3
"LeSean McCoy","BUF",86.00,"HB",2016.00,1
"Karlos Williams Sr.","BUF",79.00,"HB",2016.00,2
"Reggie Bush","BUF",74.00,"HB",2016.00,3
"Mike Gillislee","BUF",70.00,"HB",2016.00,4
"Jonathan Williams","BUF",67.00,"HB",2016.00,5
"Dan Carpenter","BUF",79.00,"K",2016.00,1
"Jordan Gay","BUF",71.00,"K",2016.00,2
"Shaq Lawson","BUF",75.00,"LE",2016.00,1
"Lavar Edwards","BUF",66.00,"LE",2016.00,2
"IK Enemkpali","BUF",66.00,"LE",2016.00,3
"Richie Incognito","BUF",90.00,"LG",2016.00,1
"Cyril Richardson","BUF",63.00,"LG",2016.00,2
"Lorenzo Alexander","BUF",72.00,"LOLB",2016.00,1
"Manny Lawson","BUF",71.00,"LOLB",2016.00,2
"Devontae Booker","DEN",72.00,"HB",2016.00,3
"Juwan Thompson","DEN",71.00,"HB",2016.00,4
"Kapri Bibbs","DEN",64.00,"HB",2016.00,5
"Brandon McManus","DEN",82.00,"K",2016.00,1
"Derek Wolfe","DEN",86.00,"LE",2016.00,1
"Vance Walker","DEN",74.00,"LE",2016.00,2
"Calvin Heurtelou","DEN",59.00,"LE",2016.00,3
"Max Garcia","DEN",70.00,"LG",2016.00,1
"Justin Murray","DEN",60.00,"LG",2016.00,2
"Von Miller","DEN",99.00,"LOLB",2016.00,1
"Shaquil Barrett","DEN",80.00,"LOLB",2016.00,2
"Vontarrius Dora","DEN",57.00,"LOLB",2016.00,3
"Russell Okung","DEN",82.00,"LT",2016.00,1
"Ty Sambrailo","DEN",70.00,"LT",2016.00,2
"Lars Hanson","DEN",62.00,"LT",2016.00,3
"Brandon Marshall","DEN",90.00,"MLB",2016.00,1
"Todd Davis","DEN",64.00,"MLB",2016.00,2
"Dekoda Watson","DEN",63.00,"MLB",2016.00,3
"Corey Nelson","DEN",61.00,"MLB",2016.00,4
"Britton Colquitt","DEN",80.00,"P",2016.00,1
"Riley Dixon","DEN",72.00,"P",2016.00,2
"Paxton Lynch","DEN",74.00,"QB",2016.00,1
"Mark Sanchez","DEN",72.00,"QB",2016.00,2
"Trevor Siemian","DEN",60.00,"QB",2016.00,3
"Jared Crick","DEN",70.00,"RE",2016.00,1
"Adam Gotsis","DEN",68.00,"RE",2016.00,2
"Billy Winn","DEN",67.00,"RE",2016.00,3
"Eddie Yarbrough","DEN",62.00,"RE",2016.00,4
"Shaneil Jenkins","DEN",61.00,"RE",2016.00,5
"Connor McGovern","DEN",66.00,"RG",2016.00,1
"Robert Myers Jr.","DEN",59.00,"RG",2016.00,2
"DeMarcus Ware","DEN",86.00,"ROLB",2016.00,1
"Shane Ray","DEN",73.00,"ROLB",2016.00,2
"Sadat Sulleyman","DEN",60.00,"ROLB",2016.00,3
"Kenny Anunike","DEN",57.00,"ROLB",2016.00,4
"Donald Stephenson","DEN",72.00,"RT",2016.00,1
"Darrion Weems","DEN",69.00,"RT",2016.00,2
"Michael Schofield","DEN",68.00,"RT",2016.00,3
"T.J. Ward","DEN",85.00,"SS",2016.00,1
"Shiloh Keo","DEN",71.00,"SS",2016.00,2
"Will Parks","DEN",68.00,"SS",2016.00,3
"Antonio Glover","DEN",63.00,"SS",2016.00,4
"Virgil Green","DEN",79.00,"TE",2016.00,1
"Jeff Heuerman","DEN",71.00,"TE",2016.00,2
"Garrett Graham","DEN",70.00,"TE",2016.00,3
"Henry Krieger-Coble","DEN",61.00,"TE",2016.00,4
"Casey Kreiter","DEN",40.00,"TE",2016.00,5
"Emmanuel Sanders","DEN",88.00,"WR",2016.00,1
"Demaryius Thomas","DEN",87.00,"WR",2016.00,2
"Marlon Brown","DEN",73.00,"WR",2016.00,3
"Bennie Fowler","DEN",71.00,"WR",2016.00,4
"Jordan Norwood","DEN",70.00,"WR",2016.00,5
"Cody Latimer","DEN",68.00,"WR",2016.00,6
"DeVier Posey","DEN",66.00,"WR",2016.00,7
"Mose Frazier","DEN",63.00,"WR",2016.00,8
"Bralon Addison","DEN",60.00,"WR",2016.00,9
"Derrick Kindred","CLE",65.00,"SS",2016.00,2
"Gary Barnidge","CLE",84.00,"TE",2016.00,1
"Randall Telfer","CLE",66.00,"TE",2016.00,2
"E.J. Bibbs","CLE",65.00,"TE",2016.00,3
"Seth DeValve","CLE",64.00,"TE",2016.00,4
"Charley Hughlett","CLE",51.00,"TE",2016.00,5
"Corey Coleman","CLE",78.00,"WR",2016.00,1
"Josh Gordon","CLE",76.00,"WR",2016.00,2
"Andrew Hawkins","CLE",73.00,"WR",2016.00,3
"Taylor Gabriel","CLE",72.00,"WR",2016.00,4
"Marlon Moore","CLE",65.00,"WR",2016.00,5
"Ricardo Louis","CLE",64.00,"WR",2016.00,6
"Jordan Payton","CLE",64.00,"WR",2016.00,7
"Rashard Higgins","CLE",63.00,"WR",2016.00,8
"Rannell Hall","CLE",62.00,"WR",2016.00,9
"Darius Jennings","CLE",61.00,"WR",2016.00,10
"Terrelle Pryor","CLE",60.00,"WR",2016.00,11
"Evan Smith","TBB",75.00,"C",2016.00,1
"Joe Hawley","TBB",67.00,"C",2016.00,2
"Josh Allen","TBB",62.00,"C",2016.00,3
"Brent Grimes","TBB",85.00,"CB",2016.00,1
"Vernon Hargreaves III","TBB",77.00,"CB",2016.00,2
"Josh Robinson","TBB",75.00,"CB",2016.00,3
"Alterraun Verner","TBB",75.00,"CB",2016.00,4
"Johnthan Banks","TBB",71.00,"CB",2016.00,5
"Jude Adjei-Barimah","TBB",69.00,"CB",2016.00,6
"Ryan Smith","TBB",64.00,"CB",2016.00,7
"Gerald McCoy","TBB",92.00,"DT",2016.00,1
"Clinton McDonald","TBB",77.00,"DT",2016.00,2
"Akeem Spence","TBB",73.00,"DT",2016.00,3
"Travis Britz","TBB",57.00,"DT",2016.00,4
"Bradley McDougald","TBB",77.00,"FS",2016.00,1
"Major Wright","TBB",74.00,"FS",2016.00,2
"Doug Martin","TBB",90.00,"HB",2016.00,1
"Charles Sims III","TBB",82.00,"HB",2016.00,2
"Mike James","TBB",71.00,"HB",2016.00,3
"Storm Johnson","TBB",69.00,"HB",2016.00,4
"Peyton Barber","TBB",62.00,"HB",2016.00,5
"Roberto Aguayo","TBB",79.00,"K",2016.00,1
"Robert Ayers Jr.","TBB",84.00,"LE",2016.00,1
"Jacquies Smith","TBB",74.00,"LE",2016.00,2
"Noah Spence","TBB",71.00,"LE",2016.00,3
"Howard Jones","TBB",70.00,"LE",2016.00,4
"Kourtnei Brown","TBB",61.00,"LE",2016.00,5
"J.R. Sweezy","TBB",76.00,"LG",2016.00,1
"Daryl Smith","TBB",82.00,"LOLB",2016.00,1
"Josh Keyes","TBB",59.00,"LOLB",2016.00,2
"Donovan Smith","TBB",77.00,"LT",2016.00,1
"Kevin Pamphile","TBB",71.00,"LT",2016.00,2
"Kwon Alexander","TBB",76.00,"MLB",2016.00,1
"Adarius Glanton","TBB",61.00,"MLB",2016.00,2
"Micah Awe","TBB",59.00,"MLB",2016.00,3
"Cassanova McKinzy","TBB",57.00,"MLB",2016.00,4
"Bryan Anger","TBB",82.00,"P",2016.00,1
"Jacob Schum","TBB",78.00,"P",2016.00,2
"Jameis Winston","TBB",82.00,"QB",2016.00,1
"Mike Glennon","TBB",71.00,"QB",2016.00,2
"Ryan Griffin","TBB",62.00,"QB",2016.00,3
"Dan LeFevour","TBB",60.00,"QB",2016.00,4
"William Gholston","TBB",78.00,"RE",2016.00,1
"George Johnson","TBB",70.00,"RE",2016.00,2
"Cliff Matthews","TBB",66.00,"RE",2016.00,3
"Ali Marpet","TBB",77.00,"RG",2016.00,1
"Caleb Benenoch","TBB",66.00,"RG",2016.00,2
"Lavonte David","TBB",86.00,"ROLB",2016.00,1
"Jeremiah George","TBB",68.00,"ROLB",2016.00,2
"Devante Bond","TBB",62.00,"ROLB",2016.00,3
"Demar Dotson","TBB",78.00,"RT",2016.00,1
"Gosder Cherilus","TBB",70.00,"RT",2016.00,2
"Taylor Fallin","TBB",58.00,"RT",2016.00,3
"Chris Conte","TBB",76.00,"SS",2016.00,1
"Keith Tandy","TBB",71.00,"SS",2016.00,2
"Kimario McFadden","TBB",63.00,"SS",2016.00,3
"Austin Seferian-Jenkins","TBB",78.00,"TE",2016.00,1
"Cameron Brate","TBB",75.00,"TE",2016.00,2
"Luke Stocker","TBB",73.00,"TE",2016.00,3
"Brandon Myers","TBB",72.00,"TE",2016.00,4
"Danny Vitale","TBB",69.00,"TE",2016.00,5
"Kivon Cartwright","TBB",63.00,"TE",2016.00,6
"Alan Cross","TBB",62.00,"TE",2016.00,7
"Andrew DePaola","TBB",62.00,"TE",2016.00,8
"Mike Evans","TBB",86.00,"WR",2016.00,1
"Vincent Jackson","TBB",82.00,"WR",2016.00,2
"Louis Murphy","TBB",71.00,"WR",2016.00,3
"Adam Humphries","TBB",67.00,"WR",2016.00,4
"Russell Shepard","TBB",65.00,"WR",2016.00,5
"Donteea Dye Jr.","TBB",64.00,"WR",2016.00,6
"Kenny Bell","TBB",63.00,"WR",2016.00,7
"Bernard Reedy","TBB",59.00,"WR",2016.00,8
"Freddie Martino","TBB",58.00,"WR",2016.00,9
"Evan Spencer","TBB",57.00,"WR",2016.00,10
"A.Q. Shipley","ARI",71.00,"C",2016.00,1
"Evan Boehm","ARI",67.00,"C",2016.00,2
"Taylor Boggs","ARI",67.00,"C",2016.00,3
"Patrick Peterson","ARI",91.00,"CB",2016.00,1
"Justin Bethel","ARI",74.00,"CB",2016.00,2
"Mike Jenkins","ARI",72.00,"CB",2016.00,3
"Shaun Prater","ARI",70.00,"CB",2016.00,4
"Asa Jackson","ARI",69.00,"CB",2016.00,5
"Brandon Williams","ARI",66.00,"CB",2016.00,6
"Harlan Miller","ARI",62.00,"CB",2016.00,7
"Cariel Brooks","ARI",59.00,"CB",2016.00,8
"Corey Peters","ARI",75.00,"DT",2016.00,1
"Rodney Gunter","ARI",66.00,"DT",2016.00,2
"Xavier Williams","ARI",60.00,"DT",2016.00,3
"Olsen Pierre","ARI",59.00,"DT",2016.00,4
"Tyrann Mathieu","ARI",96.00,"FS",2016.00,1
"Tony Jefferson","ARI",81.00,"FS",2016.00,2
"Chris Clemons","ARI",76.00,"FS",2016.00,3
"David Johnson","ARI",83.00,"HB",2016.00,1
"Andre Ellington","ARI",78.00,"HB",2016.00,2
"Chris Johnson","ARI",75.00,"HB",2016.00,3
"Stepfan Taylor","ARI",73.00,"HB",2016.00,4
"Jason Verrett","LAC",88.00,"CB",2016.00,1
"Casey Hayward","LAC",84.00,"CB",2016.00,2
"Brandon Flowers","LAC",78.00,"CB",2016.00,3
"Steve Williams","LAC",71.00,"CB",2016.00,4
"Craig Mager","LAC",69.00,"CB",2016.00,5
"Terrell Chestnut","LAC",60.00,"CB",2016.00,6
"Larry Scott","LAC",59.00,"CB",2016.00,7
"Brandon Mebane","LAC",80.00,"DT",2016.00,1
"Sean Lissemore","LAC",72.00,"DT",2016.00,2
"Ryan Carrethers","LAC",68.00,"DT",2016.00,3
"Derek Watt","LAC",71.00,"FB",2016.00,1
"Chris Swain","LAC",60.00,"FB",2016.00,2
"Dwight Lowery","LAC",79.00,"FS",2016.00,1
"Darrell Stuckey","LAC",72.00,"FS",2016.00,2
"Adrian Phillips","LAC",67.00,"FS",2016.00,3
"Danny Woodhead","LAC",82.00,"HB",2016.00,1
"Branden Oliver","LAC",79.00,"HB",2016.00,2
"Melvin Gordon","LAC",76.00,"HB",2016.00,3
"Kenneth Farrow","LAC",61.00,"HB",2016.00,4
"Dreamius Smith","LAC",61.00,"HB",2016.00,5
"Josh Lambo","LAC",76.00,"K",2016.00,1
"Joey Bosa","LAC",79.00,"LE",2016.00,1
"Darius Philon","LAC",65.00,"LE",2016.00,2
"Orlando Franklin","LAC",72.00,"LG",2016.00,1
"Kenny Wiggins","LAC",66.00,"LG",2016.00,2
"Jeremiah Attaochu","LAC",81.00,"LOLB",2016.00,1
"Jatavis Brown","LAC",65.00,"LOLB",2016.00,2
"Tourek Williams","LAC",64.00,"LOLB",2016.00,3
"Tyler Marcordes","LAC",62.00,"LOLB",2016.00,4
"King Dunlap","LAC",82.00,"LT",2016.00,1
"Chris Hairston","LAC",69.00,"LT",2016.00,2
"Denzel Perryman","LAC",76.00,"MLB",2016.00,1
"Manti Te'o","LAC",75.00,"MLB",2016.00,2
"Joshua Perry","LAC",66.00,"MLB",2016.00,3
"Nick Dzubnar","LAC",62.00,"MLB",2016.00,4
"Drew Kaser","LAC",76.00,"P",2016.00,1
"Philip Rivers","LAC",84.00,"QB",2016.00,1
"Kellen Clemens","LAC",68.00,"QB",2016.00,2
"Zach Mettenberger","LAC",66.00,"QB",2016.00,3
"Mike Bercovici","LAC",63.00,"QB",2016.00,4
"Corey Liuget","LAC",80.00,"RE",2016.00,1
"Tenny Palepoi","LAC",65.00,"RE",2016.00,2
"Damion Square","LAC",62.00,"RE",2016.00,3
"D.J. Fluker","LAC",74.00,"RG",2016.00,1
"Donavon Clark","LAC",61.00,"RG",2016.00,2
"Melvin Ingram","LAC",86.00,"ROLB",2016.00,1
"Kyle Emanuel","LAC",69.00,"ROLB",2016.00,2
"Shaq Petteway","LAC",63.00,"ROLB",2016.00,3
"Chris Landrum","LAC",57.00,"ROLB",2016.00,4
"Joe Barksdale","LAC",80.00,"RT",2016.00,1
"Tyreek Burwell","LAC",63.00,"RT",2016.00,2
"Tyler Johnstone","LAC",62.00,"RT",2016.00,3
"Jahleel Addae","LAC",74.00,"SS",2016.00,1
"Antonio Gates","LAC",85.00,"TE",2016.00,1
"Hunter Henry","LAC",78.00,"TE",2016.00,2
"Jeff Cumberland","LAC",72.00,"TE",2016.00,3
"Nick Williams","KCC",68.00,"RE",2016.00,2
"Jimmy Staten","KCC",56.00,"RE",2016.00,3
"Laurent Duvernay-Tardif","KCC",73.00,"RG",2016.00,1
"Jordan Devey","KCC",65.00,"RG",2016.00,2
"Tamba Hali","KCC",90.00,"ROLB",2016.00,1
"Dee Ford","KCC",73.00,"ROLB",2016.00,2
"Jonathan Massaquoi","KCC",72.00,"ROLB",2016.00,3
"Andy Mulumba","KCC",67.00,"ROLB",2016.00,4
"Mitchell Schwartz","KCC",86.00,"RT",2016.00,1
"Jah Reid","KCC",72.00,"RT",2016.00,2
"Reid Fragel","KCC",69.00,"RT",2016.00,3
"Ron Parker","KCC",81.00,"SS",2016.00,1
"Stevie Brown","KCC",77.00,"SS",2016.00,2
"Jamell Fleming","KCC",66.00,"SS",2016.00,3
"Travis Kelce","KCC",88.00,"TE",2016.00,1
"James O'Shaughnessy","KCC",68.00,"TE",2016.00,2
"Demetrius Harris","KCC",66.00,"TE",2016.00,3
"Brian Parker","KCC",65.00,"TE",2016.00,4
"James Winchester","KCC",43.00,"TE",2016.00,5
"Jeremy Maclin","KCC",86.00,"WR",2016.00,1
"Albert Wilson","KCC",74.00,"WR",2016.00,2
"Rod Streater","KCC",72.00,"WR",2016.00,3
"De'Anthony Thomas","KCC",71.00,"WR",2016.00,4
"Mike Williams","KCC",71.00,"WR",2016.00,5
"Chris Conley","KCC",70.00,"WR",2016.00,6
"Tyreek Hill","KCC",65.00,"WR",2016.00,7
"Demarcus Robinson","KCC",65.00,"WR",2016.00,8
"Frankie Hammond","KCC",63.00,"WR",2016.00,9
"Seantavius Jones","KCC",60.00,"WR",2016.00,10
"Mitch Mathews","KCC",60.00,"WR",2016.00,11
"Ryan Kelly","IND",76.00,"C",2016.00,1
"Austin Blythe","IND",63.00,"C",2016.00,2
"Vontae Davis","IND",91.00,"CB",2016.00,1
"Patrick Robinson","IND",78.00,"CB",2016.00,2
"Darius Butler","IND",72.00,"CB",2016.00,3
"D'Joun Smith","IND",69.00,"CB",2016.00,4
"Jalil Brown","IND",67.00,"CB",2016.00,5
"Tay Glover-Wright","IND",67.00,"CB",2016.00,6
"Tevin Mitchel","IND",64.00,"CB",2016.00,7
"Darius White","IND",59.00,"CB",2016.00,8
"Zach Kerr","IND",73.00,"DT",2016.00,1
"David Parry","IND",68.00,"DT",2016.00,2
"Ricky Lumpkin","IND",66.00,"DT",2016.00,3
"T.J. Green","IND",71.00,"FS",2016.00,1
"Clayton Geathers","IND",70.00,"FS",2016.00,2
"Winston Guy Jr.","IND",69.00,"FS",2016.00,3
"Frank Gore","IND",79.00,"HB",2016.00,1
"Robert Turbin","IND",75.00,"HB",2016.00,2
"Jordan Todman","IND",70.00,"HB",2016.00,3
"Josh Ferguson","IND",63.00,"HB",2016.00,4
"Trey Williams","IND",60.00,"HB",2016.00,5
"Adam Vinatieri","IND",84.00,"K",2016.00,1
"Kendall Langford","IND",80.00,"LE",2016.00,1
"Henry Anderson","IND",76.00,"LE",2016.00,2
"Earl Okine","IND",56.00,"LE",2016.00,3
"Jack Mewhort","IND",85.00,"LG",2016.00,1
"Hugh Thornton","IND",72.00,"LG",2016.00,2
"Tyrone Crawford","DAL",80.00,"DT",2016.00,1
"Cedric Thornton","DAL",78.00,"DT",2016.00,2
"Terrell McClain","DAL",73.00,"DT",2016.00,3
"Maliek Collins","DAL",69.00,"DT",2016.00,4
"Jack Crawford","DAL",64.00,"DT",2016.00,5
"Keith Smith","DAL",54.00,"FB",2016.00,1
"Byron Jones","DAL",81.00,"FS",2016.00,1
"J.J. Wilcox","DAL",79.00,"FS",2016.00,2
"Jeff Heath","DAL",73.00,"FS",2016.00,3
"Ezekiel Elliott","DAL",80.00,"HB",2016.00,1
"Darren McFadden","DAL",79.00,"HB",2016.00,2
"Alfred Morris","DAL",79.00,"HB",2016.00,3
"Lance Dunbar","DAL",76.00,"HB",2016.00,4
"Darius Jackson","DAL",67.00,"HB",2016.00,5
"Rod Smith","DAL",66.00,"HB",2016.00,6
"Dan Bailey","DAL",85.00,"K",2016.00,1
"DeMarcus Lawrence","DAL",81.00,"LE",2016.00,1
